Tree,DepthIndex,Feature,Threshold
105,5,proton_yvelocity,7.1772565841674805
106,0,mean_integrated_flux_s16_mod,91689680.0
106,1,mean_integrated_flux_s11_mod,5277371.0
106,2,proton_yvelocity,9.288492202758789
106,3,alpha_density,0.03442534804344177
106,4,Speed_bulk_proton,415.12628173828125
106,5,alpha_bulk_speed,388.81146240234375
107,0,Temp,69.71670532226562
107,1,Speed_bulk_proton,329.87261962890625
107,2,Temp,38.197837829589844
107,3,Speed_bulk_proton,356.858154296875
107,4,mean_integrated_flux_s11_mod,64979616.0
107,5,By_gsm,-5.943874359130859
108,0,mean_integrated_flux_mod,49902524.0
108,1,proton_yvelocity,8.937532424926758
108,2,By_gse,3.533538341522217
108,3,alpha_density,0.07892180979251862
108,4,mean_integrated_flux_s11_mod,109418688.0
108,5,Density,3.315871238708496
109,0,proton_zvelocity,-45.06708908081055
109,1,proton_xvelocity,-449.63043212890625
109,2,Bz_gsm,-5.009020805358887
109,3,alpha_bulk_speed,423.27880859375
109,4,mean_integrated_flux_mod,27715576.0
109,5,alpha_thermal,64.46343994140625
110,0,Temp,69.37507629394531
110,1,mean_integrated_flux_s10_mod,28276450.0
110,2,proton_yvelocity,9.651590347290039
110,3,alpha_density,0.03365584462881088
110,4,alpha_bulk_speed,415.74993896484375
110,5,By_gse,3.0027801990509033
111,0,Temp,70.05968475341797
111,1,alpha_density,0.029568267986178398
111,2,Speed_bulk_proton,418.626953125
111,3,Speed_bulk_proton,332.55963134765625
111,4,alpha_thermal,64.13816833496094
111,5,Bx_gsm,-4.348787784576416
112,0,mean_integrated_flux_s9_mod,49681492.0
112,1,Speed_bulk_proton,364.6994323730469
112,2,alpha_thermal,33.90052795410156
112,3,mean_integrated_flux_s11_mod,92968144.0
112,4,proton_zvelocity,-48.05134201049805
112,5,By_gse,-5.959184646606445
113,0,proton_yvelocity,8.066789627075195
113,1,mean_integrated_flux_s9_mod,15114311.0
113,2,mean_integrated_flux_s11_mod,63688424.0
113,3,proton_xvelocity,-367.5121765136719
113,4,Bz_gsm,1.7560431957244873
113,5,Bx_gse,-0.10012499988079071
114,0,Temp,73.83781433105469
114,1,Speed_bulk_proton,327.65142822265625
114,2,Speed_bulk_proton,363.23602294921875
114,3,mean_integrated_flux_s11_mod,58610016.0
114,4,Temp,41.98632049560547
114,5,mean_integrated_flux_s15_mod,12433527.0
115,0,mean_integrated_flux_s9_mod,54466376.0
115,1,proton_xvelocity,-367.5121765136719
115,2,alpha_thermal,30.135873794555664
115,3,mean_integrated_flux_s11_mod,102785552.0
115,4,proton_zvelocity,-43.95951843261719
115,5,By_gsm,-5.610078811645508
116,0,mean_integrated_flux_s11_mod,5277371.0
116,1,mean_integrated_flux_s10_mod,78248896.0
116,2,proton_yvelocity,12.325692176818848
116,3,Bz_gsm,-6.468520164489746
116,4,alpha_density,0.06015385687351227
116,5,mean_integrated_flux_s11_mod,83110160.0
117,0,mean_integrated_flux_mod,50619872.0
117,1,proton_xvelocity,-328.4210205078125
117,2,Speed_bulk_proton,362.499755859375
117,3,mean_integrated_flux_s11_mod,66974776.0
117,4,Temp,43.71977233886719
117,5,alpha_density,0.10957521200180054
118,0,proton_xvelocity,-329.87322998046875
118,1,proton_xvelocity,-366.12103271484375
118,2,mean_integrated_flux_s11_mod,72274576.0
118,3,proton_yvelocity,6.671181678771973
118,4,mean_integrated_flux_s9_mod,16291388.0
118,5,Bz_gse,2.729550361633301
119,0,alpha_bulk_speed,411.025146484375
119,1,alpha_density,0.03286679834127426
119,2,Bx_gsm,-3.931572914123535
119,3,Temp,42.73063659667969
119,4,mean_integrated_flux_s9_mod,21982344.0
119,5,proton_yvelocity,14.820377349853516
120,0,alpha_thermal,58.521522521972656
120,1,alpha_bulk_speed,416.39105224609375
120,2,alpha_density,0.03365584462881088
120,3,alpha_thermal,39.46454620361328
120,4,Bz_gsm,-4.811678886413574
120,5,Bx_gsm,0.5073236227035522
121,0,alpha_thermal,61.28330993652344
121,1,alpha_density,0.03286679834127426
121,2,proton_xvelocity,-414.4477844238281
121,3,By_gse,2.8267407417297363
121,4,Speed_bulk_proton,392.5401306152344
121,5,mean_integrated_flux_s19_mod,62427884.0
122,0,Temp,69.37507629394531
122,1,Temp,44.30527877807617
122,2,proton_xvelocity,-321.607177734375
122,3,Speed_bulk_proton,361.7496032714844
122,4,mean_integrated_flux_s11_mod,51280480.0
122,5,By_gsm,-5.861532211303711
123,0,mean_integrated_flux_s11_mod,9442217.0
123,1,proton_yvelocity,12.683144569396973
123,2,mean_integrated_flux_s9_mod,14183496.0
123,3,proton_xvelocity,-420.7468566894531
123,4,alpha_density,0.05516470968723297
123,5,Temp,43.918087005615234
124,0,proton_xvelocity,-328.4210205078125
124,1,proton_xvelocity,-369.4625244140625
124,2,mean_integrated_flux_s11_mod,104651648.0
124,3,Bz_gsm,6.803073883056641
124,4,Temp,42.52865219116211
124,5,proton_yvelocity,7.697873115539551
125,0,Bx_gse,-4.420320510864258
125,1,Speed_bulk_proton,415.8182373046875
125,2,alpha_density,0.026009805500507355
125,3,By_gse,7.560297012329102
125,4,Temp,39.540306091308594
125,5,mean_integrated_flux_s9_mod,23511162.0
126,0,Temp,66.21269226074219
126,1,Speed_bulk_proton,327.65142822265625
126,2,alpha_thermal,43.96369934082031
126,3,proton_yvelocity,5.765063285827637
126,4,By_gsm,0.07654854655265808
126,5,By_gse,-6.195230484008789
127,0,mean_integrated_flux_mod,49235768.0
127,1,proton_yvelocity,9.058096885681152
127,2,mean_integrated_flux_s9_mod,13863890.0
127,3,Temp,47.179405212402344
127,4,alpha_density,0.05290853977203369
127,5,Bx_gse,1.1934536695480347
128,0,proton_zvelocity,-46.83633804321289
128,1,Bz_gsm,-4.621090412139893
128,2,alpha_bulk_speed,416.39105224609375
128,3,Bx_gse,1.3592000007629395
128,4,By_gse,6.001708030700684
128,5,Density,3.457355260848999
129,0,mean_integrated_flux_s16_mod,120602280.0
129,1,proton_xvelocity,-328.4210205078125
129,2,Speed_bulk_proton,368.1624755859375
129,3,mean_integrated_flux_s11_mod,90421152.0
129,4,Temp,43.322330474853516
129,5,By_gsm,-5.182333946228027
130,0,proton_zvelocity,-45.65252685546875
130,1,proton_yvelocity,31.093643188476562
130,2,proton_xvelocity,-326.0717468261719
130,3,Temp,43.521156311035156
130,4,Bz_gsm,-4.488725662231445
130,5,alpha_bulk_speed,417.02520751953125
131,0,mean_integrated_flux_s16_mod,102030272.0
131,1,Speed_bulk_proton,326.071044921875
131,2,Temp,44.87083435058594
131,3,proton_yvelocity,12.210453033447266
131,4,mean_integrated_flux_s9_mod,17452274.0
131,5,alpha_density,0.05909465253353119
132,0,Temp,68.02002716064453
132,1,proton_xvelocity,-329.1539611816406
132,2,Speed_bulk_proton,367.51141357421875
132,3,mean_integrated_flux_s11_mod,75112520.0
132,4,Bz_gsm,-5.980781555175781
132,5,alpha_density,0.09260742366313934
133,0,mean_integrated_flux_s11_mod,5277371.0
133,1,proton_yvelocity,9.17855453491211
133,2,By_gse,3.1728355884552
133,3,alpha_density,0.06437240540981293
133,4,mean_integrated_flux_s11_mod,77208512.0
133,5,mean_integrated_flux_s9_mod,31137144.0
134,0,mean_integrated_flux_s17_mod,279980224.0
134,1,alpha_bulk_speed,318.2806396484375
134,2,Speed_bulk_proton,357.57421875
134,3,mean_integrated_flux_s11_mod,52492432.0
134,4,By_gsm,-5.610078811645508
134,5,mean_integrated_flux_s11_mod,103724128.0
135,0,Speed_bulk_proton,370.6983337402344
135,1,mean_integrated_flux_s11_mod,87136792.0
135,2,alpha_bulk_speed,344.9954833984375
135,3,alpha_density,0.08907902985811234
135,4,Bz_gsm,-5.505341053009033
135,5,By_gsm,-1.7328194379806519
136,0,mean_integrated_flux_s9_mod,49681492.0
136,1,By_gsm,-5.692619323730469
136,2,mean_integrated_flux_s16_mod,41572216.0
136,3,Temp,50.906349182128906
136,4,alpha_bulk_speed,390.053466796875
136,5,Bx_gsm,-1.1359922885894775
137,0,proton_zvelocity,-41.793678283691406
137,1,Bz_gsm,-4.621090412139893
137,2,alpha_density,0.037945203483104706
137,3,Density,3.593604803085327
137,4,alpha_bulk_speed,413.1025695800781
137,5,Bx_gse,-0.014628026634454727
138,0,mean_integrated_flux_s11_mod,5277371.0
138,1,proton_yvelocity,8.814212799072266
138,2,alpha_density,0.031314097344875336
138,3,Bx_gse,1.957524061203003
138,4,alpha_bulk_speed,404.1546936035156
138,5,By_gse,3.533538341522217
139,0,mean_integrated_flux_s16_mod,133248968.0
139,1,Bx_gse,-4.562165260314941
139,2,alpha_bulk_speed,412.3626708984375
139,3,alpha_density,0.03512703254818916
139,4,Bz_gsm,-4.87855339050293
139,5,Bx_gse,0.5073236227035522
140,0,mean_integrated_flux_s10_mod,28276450.0
140,1,proton_yvelocity,8.937532424926758
140,2,Bz_gsm,-6.136483192443848
140,3,alpha_density,0.05173640698194504
140,4,Temp,45.44057846069336
140,5,Bx_gse,1.4817285537719727
141,0,proton_xvelocity,-367.5121765136719
141,1,mean_integrated_flux_s11_mod,56855492.0
141,2,proton_yvelocity,4.283868312835693
141,3,Bx_gsm,0.5073236227035522
141,4,Bz_gsm,-2.863677501678467
141,5,mean_integrated_flux_s19_mod,37768456.0
142,0,proton_zvelocity,-40.193931579589844
142,1,proton_xvelocity,-368.16278076171875
142,2,mean_integrated_flux_s11_mod,103724128.0
142,3,Bz_gsm,-4.068910121917725
142,4,proton_yvelocity,9.17855453491211
142,5,mean_integrated_flux_s9_mod,14488850.0
143,0,alpha_density,0.029568267986178398
143,1,alpha_bulk_speed,409.1983642578125
143,2,proton_yvelocity,12.44875717163086
143,3,mean_integrated_flux_s9_mod,12883716.0
143,4,alpha_bulk_speed,396.2880859375
143,5,proton_zvelocity,10.982925415039062
144,0,By_gsm,-8.5842866897583
144,1,By_gsm,-6.03435754776001
144,2,By_gse,-5.888144016265869
144,3,proton_yvelocity,16.907936096191406
144,4,mean_integrated_flux_s9_mod,21725104.0
144,5,Bz_gse,2.9080066680908203
145,0,Bx_gse,-4.4907121658325195
145,1,alpha_bulk_speed,414.444580078125
145,2,alpha_density,0.0320809967815876
145,3,Temp,45.82896423339844
145,4,proton_yvelocity,11.836616516113281
145,5,Density,2.1956863403320312
146,0,proton_yvelocity,10.24940299987793
146,1,mean_integrated_flux_s9_mod,13215638.0
146,2,mean_integrated_flux_s11_mod,99194504.0
146,3,By_gse,0.5815025568008423
146,4,proton_xvelocity,-366.81451416015625
146,5,alpha_density,0.09641043841838837
147,0,alpha_bulk_speed,321.41162109375
147,1,proton_xvelocity,-361.75
147,2,mean_integrated_flux_s11_mod,50694104.0
147,3,By_gsm,-5.943874359130859
147,4,Bx_gse,2.5696921348571777
147,5,alpha_thermal,34.18793487548828
148,0,Density,1.3102054595947266
148,1,mean_integrated_flux_s10_mod,76624520.0
148,2,proton_yvelocity,12.210453033447266
148,3,alpha_bulk_speed,416.39105224609375
148,4,By_gsm,3.3920087814331055
148,5,alpha_thermal,40.512020111083984
149,0,proton_yvelocity,9.404853820800781
149,1,By_gse,-0.7759296894073486
149,2,alpha_bulk_speed,385.8031921386719
149,3,alpha_density,0.06647500395774841
149,4,mean_integrated_flux_s11_mod,122836248.0
149,5,proton_xvelocity,-362.5007629394531
150,0,Temp,65.64517211914062
150,1,Speed_bulk_proton,325.2744140625
150,2,Temp,44.87083435058594
150,3,mean_integrated_flux_s9_mod,5461856.5
150,4,mean_integrated_flux_s10_mod,78248896.0
150,5,mean_integrated_flux_mod,22516584.0
151,0,proton_yvelocity,7.1772565841674805
151,1,By_gsm,-0.06641170382499695
151,2,proton_xvelocity,-364.7006530761719
151,3,Density,3.1923768520355225
151,4,Bx_gsm,0.897113561630249
151,5,Bz_gsm,-4.068910121917725
152,0,mean_integrated_flux_mod,46756928.0
152,1,alpha_bulk_speed,514.8609619140625
152,2,alpha_density,0.09049109369516373
152,3,By_gse,-2.129027843475342
152,4,proton_xvelocity,-388.7315368652344
152,5,mean_integrated_flux_s11_mod,112405584.0
153,0,proton_xvelocity,-369.4625244140625
153,1,mean_integrated_flux_s11_mod,94706736.0
153,2,alpha_density,0.09954746812582016
153,3,By_gsm,2.8426897525787354
153,4,Bz_gsm,-4.87855339050293
153,5,mean_integrated_flux_s19_mod,49083112.0
154,0,Bz_gse,9.423404693603516
154,1,proton_zvelocity,-46.83633804321289
154,2,Bz_gsm,-4.14384126663208
154,3,alpha_density,0.044437818229198456
154,4,Bx_gse,1.2338111400604248
154,5,Speed_bulk_proton,409.6473388671875
155,0,Bx_gse,-4.157588005065918
155,1,Speed_bulk_proton,410.91314697265625
155,2,alpha_density,0.03365584462881088
155,3,Temp,43.12206268310547
155,4,proton_yvelocity,12.80604362487793
155,5,mean_integrated_flux_s9_mod,12519240.0
156,0,alpha_thermal,59.05612564086914
156,1,alpha_density,0.030457576736807823
156,2,Bz_gse,3.4836196899414062
156,3,mean_integrated_flux_s9_mod,11457788.0
156,4,Speed_bulk_proton,401.3646545410156
156,5,Bx_gse,2.140533208847046
157,0,Bx_gse,-4.4907121658325195
157,1,Speed_bulk_proton,419.9827880859375
157,2,alpha_thermal,68.50045776367188
157,3,alpha_density,0.0320809967815876
157,4,Temp,45.634132385253906
157,5,mean_integrated_flux_s9_mod,15999678.0
158,0,alpha_bulk_speed,319.2647705078125
158,1,Temp,45.24412155151367
158,2,Speed_bulk_proton,366.1201477050781
158,3,mean_integrated_flux_s11_mod,59271732.0
158,4,alpha_bulk_speed,391.38861083984375
158,5,mean_integrated_flux_s11_mod,20681572.0
159,0,proton_yvelocity,6.286677837371826
159,1,By_gsm,-0.06641170382499695
159,2,alpha_bulk_speed,386.6963806152344
159,3,alpha_density,0.08167554438114166
159,4,Bx_gsm,-0.05833869427442551
159,5,mean_integrated_flux_s9_mod,47677960.0
160,0,alpha_thermal,33.60575866699219
160,1,proton_xvelocity,-358.9875183105469
160,2,mean_integrated_flux_s11_mod,96466800.0
160,3,proton_xvelocity,-326.0717468261719
160,4,Bx_gse,2.4708478450775146
160,5,proton_yvelocity,7.1772565841674805
161,0,Speed_bulk_proton,325.2744140625
161,1,proton_xvelocity,-360.3291015625
161,2,mean_integrated_flux_s11_mod,51899672.0
161,3,By_gsm,-5.610078811645508
161,4,Density,6.479278564453125
161,5,Temp,44.30527877807617
162,0,alpha_thermal,61.59291076660156
162,1,proton_xvelocity,-420.7468566894531
162,2,alpha_density,0.04496647045016289
162,3,mean_integrated_flux_s19_mod,58011832.0
162,4,By_gse,3.226564884185791
162,5,Bz_gsm,-0.6951844096183777
163,0,mean_integrated_flux_s17_mod,230999296.0
163,1,Temp,48.82890319824219
163,2,proton_yvelocity,4.697637557983398
163,3,mean_integrated_flux_s10_mod,59277248.0
163,4,By_gsm,-0.3123273551464081
163,5,proton_xvelocity,-358.3107604980469
164,0,proton_yvelocity,7.566741943359375
164,1,By_gsm,0.2922995388507843
164,2,mean_integrated_flux_s11_mod,116468128.0
164,3,alpha_density,0.09407314658164978
164,4,Speed_bulk_proton,365.3832092285156
164,5,Bx_gsm,1.6110494136810303
165,0,proton_zvelocity,-46.223968505859375
165,1,mean_integrated_flux_s10_mod,31284496.0
165,2,Bz_gsm,-5.009020805358887
165,3,alpha_density,0.06385169178247452
165,4,proton_yvelocity,13.03382682800293
165,5,mean_integrated_flux_s9_mod,29829744.0
166,0,By_gse,-6.116243362426758
166,1,mean_integrated_flux_s9_mod,54005952.0
166,2,proton_yvelocity,16.597476959228516
166,3,Temp,46.4185676574707
166,4,proton_xvelocity,-364.7006530761719
166,5,proton_yvelocity,3.991206169128418
167,0,alpha_thermal,61.28330993652344
167,1,alpha_density,0.03442534804344177
167,2,Speed_bulk_proton,420.74627685546875
167,3,Density,3.019129991531372
167,4,alpha_density,0.08167554438114166
167,5,By_gsm,3.1903700828552246
168,0,proton_zvelocity,-42.36781692504883
168,1,mean_integrated_flux_s11_mod,3679900.25
168,2,Bz_gse,3.286677122116089
168,3,mean_integrated_flux_s11_mod,27544196.0
168,4,alpha_density,0.05573466792702675
168,5,Bz_gsm,-4.554375648498535
169,0,Speed_bulk_proton,327.65142822265625
169,1,proton_xvelocity,-371.2490539550781
169,2,mean_integrated_flux_s11_mod,103724128.0
169,3,alpha_density,0.10113607347011566
169,4,By_gsm,-1.1233327388763428
169,5,proton_yvelocity,14.566909790039062
170,0,mean_integrated_flux_s9_mod,5461856.5
170,1,proton_yvelocity,11.595346450805664
170,2,alpha_density,0.06015385687351227
170,3,mean_integrated_flux_s11_mod,73713896.0
170,4,Bz_gsm,-5.427163124084473
170,5,By_gse,0.18659713864326477
171,0,proton_yvelocity,6.286677837371826
171,1,mean_integrated_flux_s9_mod,13215638.0
171,2,proton_xvelocity,-352.4075927734375
171,3,Bx_gse,1.4415274858474731
171,4,By_gsm,-0.39162135124206543
171,5,Speed_bulk_proton,372.82586669921875
172,0,Temp,70.05968475341797
172,1,alpha_thermal,39.72404479980469
172,2,proton_yvelocity,6.028470993041992
172,3,mean_integrated_flux_s9_mod,10302368.0
172,4,proton_xvelocity,-356.13970947265625
172,5,Bx_gse,-0.5954812169075012
173,0,Speed_bulk_proton,324.3674621582031
173,1,proton_yvelocity,6.671181678771973
173,2,Temp,47.35822296142578
173,3,mean_integrated_flux_s9_mod,15114311.0
173,4,Speed_bulk_proton,358.98712158203125
173,5,By_gse,0.26750093698501587
174,0,Bx_gsm,-4.348787784576416
174,1,alpha_bulk_speed,410.40032958984375
174,2,alpha_density,0.035841695964336395
174,3,By_gse,3.6929824352264404
174,4,Temp,45.04777908325195
174,5,alpha_density,0.07786284387111664
175,0,alpha_bulk_speed,320.33514404296875
175,1,proton_xvelocity,-363.2369384765625
175,2,mean_integrated_flux_s11_mod,92968144.0
175,3,proton_yvelocity,4.697637557983398
175,4,Bz_gsm,2.560183048248291
175,5,mean_integrated_flux_s15_mod,6555815.0
176,0,Density,3.593604803085327
176,1,proton_yvelocity,14.04163932800293
176,2,mean_integrated_flux_s15_mod,7107617.0
176,3,By_gse,1.102353811264038
176,4,proton_yvelocity,2.813633918762207
176,5,Speed_bulk_proton,367.51141357421875
177,0,proton_xvelocity,-330.541015625
177,1,Speed_bulk_proton,368.1624755859375
177,2,mean_integrated_flux_s11_mod,92077520.0
177,3,Bx_gsm,3.3243837356567383
177,4,proton_yvelocity,7.697873115539551
177,5,By_gsm,-0.3123273551464081
178,0,Speed_bulk_proton,324.3674621582031
178,1,Speed_bulk_proton,360.3289794921875
178,2,Temp,44.30527877807617
178,3,mean_integrated_flux_s11_mod,75112520.0
178,4,By_gse,-5.663084983825684
178,5,proton_yvelocity,17.3924560546875
179,0,Speed_bulk_proton,329.1533508300781
179,1,Speed_bulk_proton,363.9822692871094
179,2,Temp,43.71977233886719
179,3,mean_integrated_flux_s11_mod,61127320.0
179,4,By_gsm,-5.77651309967041
179,5,Temp,54.053672790527344
180,0,alpha_density,0.08526881039142609
180,1,By_gse,3.276434898376465
180,2,proton_yvelocity,1.9270594120025635
180,3,alpha_density,0.1996186077594757
180,4,alpha_bulk_speed,356.561279296875
180,5,alpha_thermal,43.7266845703125
181,0,alpha_thermal,60.426029205322266
181,1,alpha_bulk_speed,413.78033447265625
181,2,alpha_density,0.03656671941280365
181,3,Bx_gse,-4.348787784576416
181,4,Density,3.315871238708496
181,5,alpha_thermal,28.715763092041016
182,0,mean_integrated_flux_s11_mod,5277371.0
182,1,mean_integrated_flux_s10_mod,81641952.0
182,2,Bx_gsm,1.5241451263427734
182,3,Speed_bulk_proton,404.74822998046875
182,4,proton_yvelocity,10.84707260131836
182,5,mean_integrated_flux_mod,20960562.0
183,0,proton_xvelocity,-329.87322998046875
183,1,proton_xvelocity,-366.81451416015625
183,2,mean_integrated_flux_s11_mod,95565392.0
183,3,Temp,43.12206268310547
183,4,mean_integrated_flux_s18_mod,160210144.0
183,5,Bz_gse,-3.4509317874908447
184,0,alpha_density,0.11708241701126099
184,1,By_gse,-1.6163870096206665
184,2,mean_integrated_flux_s11_mod,119611520.0
184,3,proton_yvelocity,12.683144569396973
184,4,alpha_bulk_speed,385.353759765625
184,5,Bx_gsm,0.8111001253128052
185,0,By_gse,-6.039004325866699
185,1,By_gsm,-8.5842866897583
185,2,Temp,59.54425811767578
185,3,Speed_bulk_proton,368.84063720703125
185,4,mean_integrated_flux_s11_mod,61740424.0
185,5,proton_yvelocity,14.566909790039062
186,0,Speed_bulk_proton,329.87261962890625
186,1,proton_xvelocity,-360.3291015625
186,2,mean_integrated_flux_s11_mod,50101344.0
186,3,By_gse,-5.888144016265869
186,4,Temp,53.87759780883789
186,5,Temp,44.11731719970703
187,0,Temp,77.17143249511719
187,1,alpha_bulk_speed,524.384521484375
187,2,alpha_thermal,68.09809875488281
187,3,alpha_bulk_speed,430.00152587890625
187,4,mean_integrated_flux_s19_mod,79087640.0
187,5,mean_integrated_flux_s9_mod,16291388.0
188,0,proton_xvelocity,-325.2779541015625
188,1,Temp,42.16914367675781
188,2,Speed_bulk_proton,358.3107604980469
188,3,mean_integrated_flux_s11_mod,68207176.0
188,4,proton_yvelocity,1.0169415473937988
188,5,mean_integrated_flux_s9_mod,10302368.0
189,0,proton_yvelocity,6.286677837371826
